BUSINESS_TYPE_ID,BUSINESS_TYPE_DESC,FUEL_DISTRIBUTION_COMPANY_ID,FUEL_DISTRIBUTION_COMPANY_DESC,LPG_DISTRIBUTION_COMPANY_ID,LPG_DISTRIBUTION_COMPANY_DESC,FACILITY_TYPE_ID,FACILITY_TYPE_DESC,COUNTY_UAVT_CODE,COUNTY_NAME,NEIGHBORHOOD_UAVT_CODE,NEIGHBORHOOD_NAME,LATITUDE,LONGTITUDE
2,Akaryakıt Lpg,10,Opet,10,Aygaz,1,Aktif,2010,GÜNGÖREN,40498,GENÇOSMAN,41.03248925,28.88381225
1,Akaryakıt,-99,Bilinmiyor,-99,Bilinmiyor,1,Aktif,2051,BEYLİKDÜZÜ,40869,ADNAN KAHVECİ,41.0058405,28.62225456
2,Akaryakıt Lpg,22,KadOil,29,Mogaz,1,Aktif,1782,BÜYÜKÇEKMECE,40887,MİMAR SİNAN,41.02102385,28.56318003
2,Akaryakıt Lpg,7,Enerji Petrol,52,Enerji Gaz,1,Aktif,1622,SİLİVRİ,40940,SELİMPAŞA,41.05166704,28.38699643
1,Akaryakıt,10,Opet,10,Aygaz,1,Aktif,1325,EYÜPSULTAN,40376,TOPÇULAR,41.03914139,28.91734304
2,Akaryakıt Lpg,15,Total,42,Totalgaz,1,Aktif,1659,ŞİLE,40959,ÇAVUŞ,41.15579592,29.60433743
1,Akaryakıt,5,BP,-99,Bilinmiyor,1,Aktif,2048,ARNAVUTKÖY,40906,ÖMERLİ,41.12363691,28.62465206
1,Akaryakıt,15,Total,-99,Bilinmiyor,1,Aktif,1835,PENDİK,40630,ŞEYHLİ,40.90789654,29.29335117
1,Akaryakıt,12,Petrol Ofisi,-99,Bilinmiyor,1,Aktif,1708,ÜSKÜDAR,98669,SULTANTEPE,41.02892188,29.01747482
1,Akaryakıt,12,Petrol Ofisi,-99,Bilinmiyor,1,Aktif,1186,BEYOĞLU,40303,PİRİPAŞA,41.04371363,28.94792856
1,Akaryakıt,5,BP,-99,Bilinmiyor,1,Aktif,2053,ESENYURT,40858,SAADETDERE,41.01154738,28.69804547
3,Lpg,-99,Bilinmiyor,10,Aygaz,1,Aktif,2003,AVCILAR,40148,CİHANGİR,40.99508185,28.70519435
2,Akaryakıt Lpg,12,Petrol Ofisi,47,Pogaz,1,Aktif,1336,GAZİOSMANPAŞA,40455,MERKEZ,41.05559916,28.90966919
1,Akaryakıt,3,Aytemiz,11,Aytemiz,1,Aktif,1336,GAZİOSMANPAŞA,40458,HÜRRİYET,41.07048389,28.90229838
1,Akaryakıt,15,Total,-99,Bilinmiyor,1,Aktif,1185,BEYKOZ,191701,AKBABA,41.14832259,29.11321153
2,Akaryakıt Lpg,13,Shell-Turcas Petrol,39,Shell Gaz,1,Aktif,1739,ZEYTİNBURNU,40840,KAZLIÇEŞME,41.0022152,28.91983752
2,Akaryakıt Lpg,3,Aytemiz,11,Aytemiz,1,Aktif,2004,BAĞCILAR,40169,15 TEMMUZ,41.04482464,28.81695939
2,Akaryakıt Lpg,12,Petrol Ofisi,36,Petro Gaz,1,Aktif,1852,ÜMRANİYE,98699,NECİP FAZIL,41.01651051,29.17768789
2,Akaryakıt Lpg,13,Shell-Turcas Petrol,39,Shell Gaz,1,Aktif,1810,KAĞITHANE,40543,MERKEZ,41.08423543,28.97827214
2,Akaryakıt Lpg,5,BP,14,Bp Gaz,1,Aktif,1739,ZEYTİNBURNU,40505,TOZKOPARAN,41.02772258,28.90843274
2,Akaryakıt Lpg,10,Opet,10,Aygaz,1,Aktif,2051,BEYLİKDÜZÜ,40874,CUMHURİYET,41.00491317,28.63757733
2,Akaryakıt Lpg,9,LukOil,26,Luk Oil,1,Aktif,1835,PENDİK,40631,KAYNARCA,40.87312562,29.26541195
2,Akaryakıt Lpg,3,Aytemiz,11,Aytemiz,1,Aktif,1449,KARTAL,40556,CUMHURİYET,40.89707377,29.22570029
1,Akaryakıt,9,LukOil,-99,Bilinmiyor,1,Aktif,1782,BÜYÜKÇEKMECE,40884,KUMBURGAZ,41.0265303,28.46566259
2,Akaryakıt Lpg,5,BP,-99,Bilinmiyor,1,Aktif,2005,BAHÇELİEVLER,40183,YENİBOSNA MERKEZ,41.01542544,28.8243583
2,Akaryakıt Lpg,7,Enerji Petrol,52,Enerji Gaz,1,Aktif,2053,ESENYURT,181504,AKŞEMSEDDİN,41.01346337,28.69537048
2,Akaryakıt Lpg,10,Opet,10,Aygaz,1,Aktif,2012,MALTEPE,40618,GİRNE,40.94268716,29.14385305
1,Akaryakıt,13,Shell-Turcas Petrol,-99,Bilinmiyor,1,Aktif,1449,KARTAL,40556,CUMHURİYET,40.90247235,29.2175119
1,Akaryakıt,23,Moil,-99,Bilinmiyor,1,Aktif,1237,ÇATALCA,191815,SUBAŞI,41.22362268,28.45501922
1,Akaryakıt,5,BP,-99,Bilinmiyor,1,Aktif,2054,SANCAKTEPE,40762,MECLİS,41.00975537,29.21090597
2,Akaryakıt Lpg,12,Petrol Ofisi,47,Pogaz,1,Aktif,2005,BAHÇELİEVLER,40183,YENİBOSNA MERKEZ,41.01163702,28.82838406
1,Akaryakıt,15,Total,-99,Bilinmiyor,1,Aktif,1237,ÇATALCA,40899,ÇAKIL,41.11605161,28.45046913
2,Akaryakıt Lpg,5,BP,10,Aygaz,1,Aktif,2014,SULTANBEYLİ,40950,MEHMET AKİF,40.96503519,29.27201947
1,Akaryakıt,-99,Bilinmiyor,-99,Bilinmiyor,1,Aktif,1835,PENDİK,40642,VELİBABA,40.90661526,29.25279936
2,Akaryakıt Lpg,13,Shell-Turcas Petrol,39,Shell Gaz,1,Aktif,2053,ESENYURT,181480,OSMANGAZİ,41.03797011,28.64186646
2,Akaryakıt Lpg,12,Petrol Ofisi,47,Pogaz,1,Aktif,2004,BAĞCILAR,40168,GÜNEŞLİ,41.0345758,28.83336008
2,Akaryakıt Lpg,13,Shell-Turcas Petrol,39,Shell Gaz,1,Aktif,2049,ATAŞEHİR,40526,YENİSAHRA,40.98764191,29.08706788
2,Akaryakıt Lpg,15,Total,42,Totalgaz,1,Aktif,1237,ÇATALCA,40897,FERHATPAŞA,41.13283082,28.47029877
1,Akaryakıt,5,BP,-99,Bilinmiyor,1,Aktif,1325,EYÜPSULTAN,40365,MERKEZ,41.0576361,28.94188186
2,Akaryakıt Lpg,13,Shell-Turcas Petrol,39,Shell Gaz,1,Aktif,1421,KADIKÖY,40529,KOZYATAĞI,40.96644558,29.10335137
1,Akaryakıt,13,Shell-Turcas Petrol,-99,Bilinmiyor,1,Aktif,1421,KADIKÖY,40514,FENERBAHÇE,40.97577486,29.05043269
1,Akaryakıt,13,Shell-Turcas Petrol,-99,Bilinmiyor,1,Aktif,2014,SULTANBEYLİ,40956,AKŞEMSETTİN,40.94255158,29.30204185
1,Akaryakıt,13,Shell-Turcas Petrol,-99,Bilinmiyor,1,Aktif,1663,ŞİŞLİ,40694,FULYA,41.06570788,29.00223845
2,Akaryakıt Lpg,13,Shell-Turcas Petrol,39,Shell Gaz,1,Aktif,2054,SANCAKTEPE,40579,ABDURRAHMANGAZİ,40.99270409,29.223129
1,Akaryakıt,13,Shell-Turcas Petrol,-99,Bilinmiyor,1,Aktif,1336,GAZİOSMANPAŞA,40462,MEVLANA,41.08253132,28.91672524
1,Akaryakıt,12,Petrol Ofisi,-99,Bilinmiyor,1,Aktif,1604,SARIYER,40671,SARIYER MERKEZ,41.16612884,29.05648411
1,Akaryakıt,5,BP,-99,Bilinmiyor,1,Aktif,2054,SANCAKTEPE,40576,FATİH,40.96642276,29.2165009
2,Akaryakıt Lpg,22,KadOil,29,Mogaz,1,Aktif,1823,KÜÇÜKÇEKMECE,40587,SÖĞÜTLÜ ÇEŞME,41.01293832,28.79168159
2,Akaryakıt Lpg,13,Shell-Turcas Petrol,39,Shell Gaz,1,Aktif,1449,KARTAL,40558,ÇAVUŞOĞLU,40.88955086,29.20683015
2,Akaryakıt Lpg,23,Moil,-99,Bilinmiyor,1,Aktif,1622,SİLİVRİ,40941,BÜYÜK ÇAVUŞLU,41.24434402,28.0673768
1,Akaryakıt,12,Petrol Ofisi,-99,Bilinmiyor,1,Aktif,1237,ÇATALCA,191805,KESTANELİK,41.22746255,28.49171624
1,Akaryakıt,14,Termopet Akaryakıt,-99,Bilinmiyor,1,Aktif,1237,ÇATALCA,40917,ÇİFTLİKKÖY,41.33691805,28.41568618
2,Akaryakıt Lpg,23,Moil,28,Milangaz,1,Aktif,1823,KÜÇÜKÇEKMECE,40596,FEVZİ ÇAKMAK,41.00846474,28.79462734
2,Akaryakıt Lpg,7,Enerji Petrol,52,Enerji Gaz,1,Aktif,1622,SİLİVRİ,40938,ORTAKÖY,41.09428834,28.37628946
1,Akaryakıt,15,Total,-99,Bilinmiyor,1,Aktif,2015,TUZLA,40723,İSTASYON,40.83580293,29.32389265
1,Akaryakıt,13,Shell-Turcas Petrol,-99,Bilinmiyor,1,Aktif,2049,ATAŞEHİR,40533,KAYIŞDAĞI,40.98766792,29.14387497
2,Akaryakıt Lpg,13,Shell-Turcas Petrol,39,Shell Gaz,1,Aktif,1185,BEYKOZ,40244,GÖKSU,41.07999656,29.07078134
1,Akaryakıt,25,Starpet,-99,Bilinmiyor,1,Aktif,2054,SANCAKTEPE,40624,BÜYÜKBAKKALKÖY,40.98696716,29.22608529
2,Akaryakıt Lpg,13,Shell-Turcas Petrol,39,Shell Gaz,1,Aktif,1823,KÜÇÜKÇEKMECE,40603,BEŞYOL,40.99637053,28.7966381
2,Akaryakıt Lpg,10,Opet,10,Aygaz,1,Aktif,1823,KÜÇÜKÇEKMECE,40590,HALKALI MERKEZ,41.02923287,28.80651589
2,Akaryakıt Lpg,12,Petrol Ofisi,47,Pogaz,1,Aktif,2005,BAHÇELİEVLER,40182,KOCASİNAN MERKEZ,41.01313068,28.84679765
2,Akaryakıt Lpg,13,Shell-Turcas Petrol,39,Shell Gaz,1,Aktif,1166,BAKIRKÖY,40199,ŞENLİKKÖY,40.98640206,28.81960077
2,Akaryakıt Lpg,13,Shell-Turcas Petrol,39,Shell Gaz,1,Aktif,1835,PENDİK,40628,BAHÇELİEVLER,40.88688466,29.23998611
2,Akaryakıt Lpg,13,Shell-Turcas Petrol,39,Shell Gaz,1,Aktif,1739,ZEYTİNBURNU,40842,MERKEZEFENDİ,41.01682003,28.91287897
2,Akaryakıt Lpg,15,Total,42,Totalgaz,1,Aktif,1810,KAĞITHANE,40543,MERKEZ,41.07857234,28.97196755
1,Akaryakıt,15,Total,-99,Bilinmiyor,1,Aktif,1327,FATİH,99139,KARAGÜMRÜK,41.02860721,28.93680477
2,Akaryakıt Lpg,5,BP,14,Bp Gaz,1,Aktif,1421,KADIKÖY,40516,EĞİTİM,40.98943776,29.04218668
1,Akaryakıt,-99,Bilinmiyor,-99,Bilinmiyor,1,Aktif,1835,PENDİK,,,40.89430881,29.25927376
2,Akaryakıt Lpg,12,Petrol Ofisi,37,Petrol Ofisi,1,Aktif,2050,BAŞAKŞEHİR,40871,BAHÇEŞEHİR 1. KISIM,41.0604331,28.6985173
2,Akaryakıt Lpg,3,Aytemiz,11,Aytemiz,1,Aktif,1325,EYÜPSULTAN,191753,PİRİNÇÇİ,41.20086472,28.8250662
2,Akaryakıt Lpg,3,Aytemiz,11,Aytemiz,1,Aktif,1325,EYÜPSULTAN,191745,ÇİFTALAN,41.23651473,28.90607452
2,Akaryakıt Lpg,13,Shell-Turcas Petrol,38,Shell-Turcas Petrol,1,Aktif,1325,EYÜPSULTAN,,,41.23374338,28.88446852
1,Akaryakıt,-99,Bilinmiyor,-99,Bilinmiyor,1,Aktif,2051,BEYLİKDÜZÜ,,,,
2,Akaryakıt Lpg,-99,Bilinmiyor,-99,Bilinmiyor,1,Aktif,1739,ZEYTİNBURNU,,,,
,Bilinmiyor,-99,Bilinmiyor,-99,Bilinmiyor,1,Aktif,2048,ARNAVUTKÖY,,,,
2,Akaryakıt Lpg,10,Opet,-99,Bilinmiyor,1,Aktif,2015,TUZLA,40725,AKFIRAT,,
1,Akaryakıt,13,Shell-Turcas Petrol,-99,Bilinmiyor,1,Aktif,2054,SANCAKTEPE,40624,BÜYÜKBAKKALKÖY,40.97776957,29.22081122
1,Akaryakıt,15,Total,-99,Bilinmiyor,1,Aktif,1782,BÜYÜKÇEKMECE,40887,MİMAR SİNAN,41.01713165,28.55737114
1,Akaryakıt,3,Aytemiz,-99,Bilinmiyor,1,Aktif,1810,KAĞITHANE,40544,MEHMET AKİF ERSOY,41.06293591,28.95089177
2,Akaryakıt Lpg,10,Opet,10,Aygaz,1,Aktif,1835,PENDİK,40629,FEVZİ ÇAKMAK,40.88079983,29.2551488
2,Akaryakıt Lpg,10,Opet,10,Aygaz,1,Aktif,1782,BÜYÜKÇEKMECE,40929,KAMİLOBA,41.03783658,28.43729495
1,Akaryakıt,5,BP,-99,Bilinmiyor,1,Aktif,1421,KADIKÖY,40514,FENERBAHÇE,40.98061711,29.04183468
2,Akaryakıt Lpg,15,Total,42,Totalgaz,1,Aktif,2015,TUZLA,40732,MESCİT,40.89976898,29.35113698
2,Akaryakıt Lpg,13,Shell-Turcas Petrol,39,Shell Gaz,1,Aktif,2004,BAĞCILAR,40166,KİRAZLI,41.03264496,28.83403227
2,Akaryakıt Lpg,10,Opet,10,Aygaz,1,Aktif,2053,ESENYURT,181508,SULTANİYE,41.02314038,28.68670988
2,Akaryakıt Lpg,10,Opet,10,Aygaz,1,Aktif,1739,ZEYTİNBURNU,40505,TOZKOPARAN,41.01981277,28.90877611
2,Akaryakıt Lpg,-99,Bilinmiyor,-99,Bilinmiyor,1,Aktif,2012,MALTEPE,40623,ZÜMRÜTEVLER,40.95044029,29.16276796
1,Akaryakıt,12,Petrol Ofisi,-99,Bilinmiyor,1,Aktif,2055,SULTANGAZİ,40467,75. YIL,41.09865103,28.9003732
2,Akaryakıt Lpg,13,Shell-Turcas Petrol,39,Shell Gaz,1,Aktif,2014,SULTANBEYLİ,40944,BATTALGAZİ,40.9900595,29.26385538
2,Akaryakıt Lpg,12,Petrol Ofisi,36,Petro Gaz,1,Aktif,1739,ZEYTİNBURNU,40505,TOZKOPARAN,41.01519328,28.90779069
2,Akaryakıt Lpg,7,Enerji Petrol,18,Enerji Petrol,1,Aktif,2004,BAĞCILAR,40174,KEMALPAŞA,41.05404038,28.85444228
2,Akaryakıt Lpg,10,Opet,10,Aygaz,1,Aktif,1810,KAĞITHANE,40552,YAHYA KEMAL,41.08893676,28.98501544
2,Akaryakıt Lpg,10,Opet,10,Aygaz,1,Aktif,1183,BEŞİKTAŞ,40225,ORTAKÖY,41.05444498,29.0337741
1,Akaryakıt,-99,Bilinmiyor,-99,Bilinmiyor,1,Aktif,1237,ÇATALCA,191827,HİSARBEYLİ,41.36927879,28.47366212
2,Akaryakıt Lpg,5,BP,14,Bp Gaz,1,Aktif,2016,ESENLER,40351,TUNA,41.05024848,28.85920901
1,Akaryakıt,10,Opet,-99,Bilinmiyor,1,Aktif,2053,ESENYURT,40880,AKÇABURGAZ,41.05037257,28.62850889
2,Akaryakıt Lpg,13,Shell-Turcas Petrol,39,Shell Gaz,1,Aktif,1449,KARTAL,40559,ESENTEPE,40.91110469,29.1952688
2,Akaryakıt Lpg,12,Petrol Ofisi,47,Pogaz,1,Aktif,2054,SANCAKTEPE,192001,PAŞAKÖY,41.04376927,29.27918522
2,Akaryakıt Lpg,2,Alpet,48,Exen Gaz,1,Aktif,1622,SİLİVRİ,40927,ALİPAŞA,41.10371436,28.21939533
2,Akaryakıt Lpg,10,Opet,10,Aygaz,1,Aktif,1604,SARIYER,40675,REŞİTPAŞA,41.10741219,29.01511161
2,Akaryakıt Lpg,13,Shell-Turcas Petrol,39,Shell Gaz,1,Aktif,1852,ÜMRANİYE,40745,IHLAMURKUYU,41.02058605,29.12964144
1,Akaryakıt,9,LukOil,-99,Bilinmiyor,1,Aktif,2014,SULTANBEYLİ,40953,YAVUZ SELİM,40.95069492,29.2818336
1,Akaryakıt,10,Opet,10,Aygaz,1,Aktif,2054,SANCAKTEPE,40762,MECLİS,41.00798822,29.19311182
2,Akaryakıt Lpg,10,Opet,10,Aygaz,1,Aktif,2015,TUZLA,40719,POSTANE,40.81945386,29.30622581
1,Akaryakıt,12,Petrol Ofisi,-99,Bilinmiyor,1,Aktif,2004,BAĞCILAR,40169,15 TEMMUZ,41.02742799,28.81262805
1,Akaryakıt,10,Opet,-99,Bilinmiyor,1,Aktif,1835,PENDİK,40630,ŞEYHLİ,40.90536913,29.28536192
1,Akaryakıt,9,LukOil,-99,Bilinmiyor,1,Aktif,2049,ATAŞEHİR,40577,FERHATPAŞA,40.99031873,29.17570324
2,Akaryakıt Lpg,23,Moil,29,Mogaz,1,Aktif,1327,FATİH,40321,KÜÇÜK AYASOFYA,41.00181317,28.9724949
1,Akaryakıt,9,LukOil,-99,Bilinmiyor,1,Aktif,1336,GAZİOSMANPAŞA,40455,MERKEZ,41.05413073,28.91050432
1,Akaryakıt,-99,Bilinmiyor,-99,Bilinmiyor,1,Aktif,2004,BAĞCILAR,40169,15 TEMMUZ,41.03098273,28.81448575
2,Akaryakıt Lpg,2,Alpet,48,Exen Gaz,1,Aktif,2003,AVCILAR,40149,ÜNİVERSİTE,40.99363129,28.70950192
2,Akaryakıt Lpg,13,Shell-Turcas Petrol,39,Shell Gaz,1,Aktif,2014,SULTANBEYLİ,40945,MECİDİYE,40.96050301,29.29159966
1,Akaryakıt,13,Shell-Turcas Petrol,-99,Bilinmiyor,1,Aktif,1183,BEŞİKTAŞ,40230,NİSBETİYE,41.06987982,29.01527361
1,Akaryakıt,13,Shell-Turcas Petrol,-99,Bilinmiyor,1,Aktif,1449,KARTAL,40571,YALI,40.89993015,29.21995075
1,Akaryakıt,5,BP,-99,Bilinmiyor,1,Aktif,1810,KAĞITHANE,40539,GÜRSEL,41.07552344,28.96980524
3,Lpg,-99,Bilinmiyor,28,Milangaz,1,Aktif,1823,KÜÇÜKÇEKMECE,40590,HALKALI MERKEZ,41.03686638,28.81027951
1,Akaryakıt,13,Shell-Turcas Petrol,-99,Bilinmiyor,1,Aktif,2004,BAĞCILAR,40170,MAHMUTBEY,41.04591634,28.82983716
2,Akaryakıt Lpg,20,Full,50,Full Gaz,1,Aktif,2054,SANCAKTEPE,40760,İNÖNÜ,41.01036169,29.21040523
1,Akaryakıt,14,Termopet Akaryakıt,-99,Bilinmiyor,1,Aktif,1622,SİLİVRİ,191853,DANAMANDIRA,41.30537103,28.24175507
2,Akaryakıt Lpg,5,BP,14,Bp Gaz,1,Aktif,2052,ÇEKMEKÖY,40769,CUMHURİYET,41.024838,29.22565949
2,Akaryakıt Lpg,12,Petrol Ofisi,47,Pogaz,1,Aktif,2050,BAŞAKŞEHİR,40357,BAŞAK,41.10452214,28.8043003
2,Akaryakıt Lpg,10,Opet,-99,Bilinmiyor,1,Aktif,2053,ESENYURT,181518,AŞIK VEYSEL,41.06475707,28.67162883
2,Akaryakıt Lpg,12,Petrol Ofisi,47,Pogaz,1,Aktif,2003,AVCILAR,40153,YEŞİLKENT,41.05105637,28.68774615
2,Akaryakıt Lpg,7,Enerji Petrol,52,Enerji Gaz,1,Aktif,2055,SULTANGAZİ,40467,75. YIL,41.09720383,28.90467187
2,Akaryakıt Lpg,15,Total,42,Totalgaz,1,Aktif,2004,BAĞCILAR,40168,GÜNEŞLİ,41.04140457,28.83227784
2,Akaryakıt Lpg,13,Shell-Turcas Petrol,39,Shell Gaz,1,Aktif,2003,AVCILAR,40149,ÜNİVERSİTE,40.98825712,28.71868008
2,Akaryakıt Lpg,15,Total,28,Milangaz,1,Aktif,1886,BAYRAMPAŞA,40210,YILDIRIM,41.0611405,28.89214984
2,Akaryakıt Lpg,5,BP,14,Bp Gaz,1,Aktif,2004,BAĞCILAR,40175,GÖZTEPE,41.05998749,28.83207995
2,Akaryakıt Lpg,33,Pasifik,10,Aygaz,1,Aktif,1237,ÇATALCA,40898,KALEİÇİ,41.15805446,28.45524206
2,Akaryakıt Lpg,13,Shell-Turcas Petrol,39,Shell Gaz,1,Aktif,2050,BAŞAKŞEHİR,40871,BAHÇEŞEHİR 1. KISIM,41.07178455,28.69399993
1,Akaryakıt,13,Shell-Turcas Petrol,-99,Bilinmiyor,1,Aktif,2048,ARNAVUTKÖY,40906,ÖMERLİ,41.09032672,28.63415889
2,Akaryakıt Lpg,5,BP,14,Bp Gaz,1,Aktif,2004,BAĞCILAR,40165,YAVUZ SELİM,41.04209302,28.8509598
2,Akaryakıt Lpg,13,Shell-Turcas Petrol,39,Shell Gaz,1,Aktif,1449,KARTAL,40558,ÇAVUŞOĞLU,40.89407129,29.19885509
2,Akaryakıt Lpg,12,Petrol Ofisi,47,Pogaz,1,Aktif,2014,SULTANBEYLİ,40943,ADİL,40.97286792,29.26230214
3,Lpg,-99,Bilinmiyor,29,Mogaz,1,Aktif,2005,BAHÇELİEVLER,40182,KOCASİNAN MERKEZ,41.01357205,28.84414047
2,Akaryakıt Lpg,5,BP,14,Bp Gaz,1,Aktif,1823,KÜÇÜKÇEKMECE,40589,GÜLTEPE,40.98858144,28.79089044
1,Akaryakıt,15,Total,-99,Bilinmiyor,1,Aktif,2014,SULTANBEYLİ,40950,MEHMET AKİF,40.96971958,29.26609861
1,Akaryakıt,9,LukOil,3,Akpet Gaz,1,Aktif,2014,SULTANBEYLİ,40956,AKŞEMSETTİN,40.94238474,29.30108773
1,Akaryakıt,13,Shell-Turcas Petrol,-99,Bilinmiyor,1,Aktif,2053,ESENYURT,40851,FATİH,41.03380717,28.68004637
2,Akaryakıt Lpg,10,Opet,10,Aygaz,1,Aktif,1622,SİLİVRİ,40935,GÜMÜŞYAKA,41.05081503,28.05568473
1,Akaryakıt,15,Total,-99,Bilinmiyor,1,Aktif,2049,ATAŞEHİR,40740,MUSTAFA KEMAL,40.99697425,29.08879255
2,Akaryakıt Lpg,9,LukOil,3,Akpet Gaz,1,Aktif,2053,ESENYURT,181498,AKEVLER,41.01964816,28.67658853
2,Akaryakıt Lpg,12,Petrol Ofisi,-99,Bilinmiyor,1,Aktif,2015,TUZLA,40716,İÇMELER,40.84479138,29.30578453
2,Akaryakıt Lpg,27,Türkiye Petrol,51,Türkiye Petrol,1,Aktif,2052,ÇEKMEKÖY,40756,MERKEZ,41.04493396,29.17717304
2,Akaryakıt Lpg,15,Total,42,Totalgaz,1,Aktif,1835,PENDİK,40648,YEŞİLBAĞLAR,40.89433953,29.2285325
2,Akaryakıt Lpg,10,Opet,10,Aygaz,1,Aktif,2053,ESENYURT,181518,AŞIK VEYSEL,41.055412,28.67180478
1,Akaryakıt,5,BP,14,Bp Gaz,1,Aktif,1823,KÜÇÜKÇEKMECE,40599,YARIMBURGAZ,41.04264208,28.75635697
1,Akaryakıt,12,Petrol Ofisi,-99,Bilinmiyor,1,Aktif,1622,SİLİVRİ,191837,ÇELTİK,41.10724102,28.11222224
1,Akaryakıt,13,Shell-Turcas Petrol,-99,Bilinmiyor,1,Aktif,2048,ARNAVUTKÖY,99359,ANADOLU,41.17749479,28.74801348
1,Akaryakıt,10,Opet,-99,Bilinmiyor,1,Aktif,2003,AVCILAR,40154,TAHTAKALE,41.05682424,28.728053
1,Akaryakıt,5,BP,-99,Bilinmiyor,1,Aktif,1886,BAYRAMPAŞA,40208,YENİDOĞAN,41.046174,28.91548504
2,Akaryakıt Lpg,12,Petrol Ofisi,47,Pogaz,1,Aktif,1823,KÜÇÜKÇEKMECE,40590,HALKALI MERKEZ,41.03364903,28.80740684
2,Akaryakıt Lpg,15,Total,42,Totalgaz,1,Aktif,2054,SANCAKTEPE,40762,MECLİS,41.01369796,29.19118382
1,Akaryakıt,5,BP,-99,Bilinmiyor,1,Aktif,2005,BAHÇELİEVLER,40182,KOCASİNAN MERKEZ,41.01423895,28.84219214
1,Akaryakıt,12,Petrol Ofisi,-99,Bilinmiyor,1,Aktif,1823,KÜÇÜKÇEKMECE,40591,ATATÜRK,41.04893356,28.7996952
2,Akaryakıt Lpg,13,Shell-Turcas Petrol,39,Shell Gaz,1,Aktif,1708,ÜSKÜDAR,40788,BULGURLU,41.01682066,29.07617025
2,Akaryakıt Lpg,13,Shell-Turcas Petrol,39,Shell Gaz,1,Aktif,2051,BEYLİKDÜZÜ,40875,BARIŞ,41.00976787,28.6551092
2,Akaryakıt Lpg,12,Petrol Ofisi,37,Petrol Ofisi,1,Aktif,2054,SANCAKTEPE,40762,MECLİS,41.01257362,29.20741025
2,Akaryakıt Lpg,12,Petrol Ofisi,47,Pogaz,1,Aktif,1852,ÜMRANİYE,98703,ŞERİFALİ,41.00559909,29.14620474
2,Akaryakıt Lpg,10,Opet,10,Aygaz,1,Aktif,2052,ÇEKMEKÖY,40751,EKŞİOĞLU,41.02663493,29.24273605
2,Akaryakıt Lpg,13,Shell-Turcas Petrol,39,Shell Gaz,1,Aktif,2014,SULTANBEYLİ,40944,BATTALGAZİ,40.98258981,29.26674689
2,Akaryakıt Lpg,13,Shell-Turcas Petrol,39,Shell Gaz,1,Aktif,1327,FATİH,40387,SEYYİD ÖMER,41.00725845,28.92843682
2,Akaryakıt Lpg,15,Total,42,Totalgaz,1,Aktif,2004,BAĞCILAR,40160,YILDIZTEPE,41.02710473,28.85689017
1,Akaryakıt,15,Total,-99,Bilinmiyor,1,Aktif,1835,PENDİK,40633,BATI,40.87573633,29.23297247
1,Akaryakıt,12,Petrol Ofisi,-99,Bilinmiyor,1,Aktif,1604,SARIYER,40666,İSTİNYE,41.11428516,29.06011309
1,Akaryakıt,12,Petrol Ofisi,-99,Bilinmiyor,1,Aktif,1622,SİLİVRİ,191849,BÜYÜK KILIÇLI,41.16027818,28.18607082
2,Akaryakıt Lpg,5,BP,14,Bp Gaz,1,Aktif,2015,TUZLA,40726,TEPEÖREN,40.94062621,29.3698815
1,Akaryakıt,21,Turkuaz,-99,Bilinmiyor,1,Aktif,1237,ÇATALCA,40900,İZZETTİN,41.17215571,28.50272719
2,Akaryakıt Lpg,10,Opet,33,Opet,1,Aktif,2049,ATAŞEHİR,40531,KÜÇÜKBAKKALKÖY,40.98244232,29.10612673
1,Akaryakıt,23,Moil,-99,Bilinmiyor,1,Aktif,1166,BAKIRKÖY,40197,KARTALTEPE,40.99101598,28.87090283
2,Akaryakıt Lpg,13,Shell-Turcas Petrol,25,İpragaz,1,Aktif,2010,GÜNGÖREN,40504,ABDURRAHMAN NAFİZ GÜRMAN,41.00221707,28.88614594
2,Akaryakıt Lpg,12,Petrol Ofisi,47,Pogaz,1,Aktif,1823,KÜÇÜKÇEKMECE,40607,CENNET,40.98594941,28.78385495
1,Akaryakıt,5,BP,-99,Bilinmiyor,1,Aktif,1622,SİLİVRİ,40919,PİRİ MEHMET PAŞA,41.07694152,28.24642011
2,Akaryakıt Lpg,13,Shell-Turcas Petrol,39,Shell Gaz,1,Aktif,2015,TUZLA,40731,FATİH,40.92611498,29.35090343
2,Akaryakıt Lpg,5,BP,14,Bp Gaz,1,Aktif,1325,EYÜPSULTAN,40368,KARADOLAP,41.0794845,28.93045376
1,Akaryakıt,5,BP,-99,Bilinmiyor,1,Aktif,2003,AVCILAR,40148,CİHANGİR,40.99540152,28.7046477
1,Akaryakıt,15,Total,-99,Bilinmiyor,1,Aktif,2053,ESENYURT,40880,AKÇABURGAZ,41.05981154,28.62519605
1,Akaryakıt,12,Petrol Ofisi,-99,Bilinmiyor,1,Aktif,1622,SİLİVRİ,40926,SEMİZKUMLAR,41.07560122,28.14473253
2,Akaryakıt Lpg,13,Shell-Turcas Petrol,47,Pogaz,1,Aktif,1449,KARTAL,40555,CEVİZLİ,40.91616064,29.16989523
2,Akaryakıt Lpg,10,Opet,10,Aygaz,1,Aktif,2004,BAĞCILAR,40170,MAHMUTBEY,41.05015537,28.81207503
